"time","rep","training_site","infections","importations","testPositive"
1,529,"FLW",0,0,8
1,53,"FB",1,0,7
1,53,"FLW",0,0,2
1,530,"FB",0,0,12
1,530,"FLW",0,0,7
1,531,"FB",1,0,10
1,531,"FLW",1,0,6
1,532,"FB",0,0,3
1,532,"FLW",0,0,6
1,533,"FB",0,0,6
1,533,"FLW",0,0,4
1,534,"FB",0,0,5
1,534,"FLW",0,0,1
1,535,"FB",0,0,7
1,535,"FLW",0,0,4
1,536,"FB",1,0,9
1,536,"FLW",0,0,4
1,537,"FB",0,0,9
1,537,"FLW",0,0,2
1,538,"FB",0,0,8
1,538,"FLW",0,0,2
1,539,"FB",0,0,6
1,539,"FLW",0,0,2
1,54,"FB",0,0,9
1,54,"FLW",0,0,6
1,540,"FB",0,0,4
1,540,"FLW",0,0,6
1,541,"FB",3,1,5
1,541,"FLW",0,0,2
1,542,"FB",0,0,6
1,542,"FLW",0,0,2
1,543,"FB",1,0,4
1,543,"FLW",0,0,2
1,544,"FB",0,0,6
1,544,"FLW",0,0,3
1,545,"FB",0,0,12
1,545,"FLW",0,0,5
1,546,"FB",0,0,11
1,546,"FLW",0,0,2
1,547,"FB",0,0,10
1,547,"FLW",0,0,6
1,548,"FB",6,0,5
1,548,"FLW",0,0,3
1,549,"FB",0,0,9
1,549,"FLW",0,0,7
1,55,"FB",0,0,6
1,55,"FLW",0,0,2
1,550,"FB",1,0,11
1,550,"FLW",0,0,7
1,551,"FB",0,0,8
1,551,"FLW",4,0,3
1,552,"FB",0,0,6
1,552,"FLW",0,0,2
1,553,"FB",0,0,5
1,553,"FLW",0,0,2
1,554,"FB",0,0,9
1,554,"FLW",0,0,2
1,555,"FB",0,0,11
1,555,"FLW",0,0,3
1,556,"FB",0,0,1
1,556,"FLW",0,0,1
1,557,"FB",0,0,10
1,557,"FLW",0,0,3
1,558,"FB",0,0,5
1,558,"FLW",1,0,2
1,559,"FB",0,0,4
1,559,"FLW",0,0,8
1,56,"FB",2,0,5
1,56,"FLW",0,0,2
1,560,"FB",0,0,10
1,560,"FLW",0,0,2
1,561,"FB",0,0,7
1,561,"FLW",0,0,3
1,562,"FB",1,0,5
1,562,"FLW",0,0,2
1,563,"FB",0,0,2
1,563,"FLW",0,0,3
1,564,"FB",0,0,3
1,564,"FLW",0,0,3
1,565,"FB",0,0,8
1,565,"FLW",2,0,1
1,566,"FB",1,0,6
1,566,"FLW",0,0,4
1,567,"FB",0,0,5
1,567,"FLW",0,0,2
1,568,"FB",3,0,7
1,568,"FLW",0,0,4
1,569,"FB",0,0,2
1,569,"FLW",0,0,2
1,57,"FB",0,0,6
1,57,"FLW",0,0,3
1,570,"FB",0,0,3
1,570,"FLW",0,0,8
1,571,"FB",3,1,6
1,571,"FLW",0,0,2
1,572,"FB",1,0,12
1,572,"FLW",0,0,4
1,573,"FB",1,0,11
1,573,"FLW",0,0,5
1,574,"FB",2,0,11
1,574,"FLW",0,0,6
1,575,"FB",0,0,11
1,575,"FLW",0,0,2
1,576,"FB",0,0,5
1,576,"FLW",0,0,4
1,577,"FB",0,0,12
1,577,"FLW",0,0,4
1,578,"FB",0,0,10
1,578,"FLW",1,0,5
1,579,"FB",0,0,11
1,579,"FLW",0,0,4
1,58,"FB",0,0,9
1,58,"FLW",0,0,1
1,580,"FB",1,0,10
1,580,"FLW",1,0,5
1,581,"FB",1,0,11
1,581,"FLW",0,0,5
1,582,"FB",0,0,2
1,582,"FLW",0,0,5
1,583,"FB",0,0,9
1,583,"FLW",0,0,2
1,584,"FB",3,0,9
1,584,"FLW",0,0,3
1,585,"FB",1,0,8
1,585,"FLW",0,0,1
1,586,"FB",1,0,5
1,586,"FLW",0,0,4
1,587,"FB",0,0,5
1,587,"FLW",0,0,5
1,588,"FB",2,0,7
1,588,"FLW",0,0,4
1,589,"FB",0,0,5
1,589,"FLW",0,0,5
1,59,"FB",0,0,5
1,59,"FLW",0,0,4
1,590,"FB",1,0,6
1,590,"FLW",1,0,5
1,591,"FB",0,0,5
1,591,"FLW",0,0,3
1,592,"FB",0,0,8
1,592,"FLW",0,0,3
1,593,"FB",0,0,10
1,593,"FLW",0,0,2
1,594,"FB",0,0,9
1,594,"FLW",0,0,5
1,595,"FB",0,0,5
1,595,"FLW",0,0,1
1,596,"FB",0,0,9
1,596,"FLW",0,0,4
1,597,"FB",1,0,6
1,597,"FLW",0,0,4
1,598,"FB",1,0,12
1,598,"FLW",0,0,1
1,599,"FB",0,0,5
1,599,"FLW",0,0,1
1,6,"FB",0,0,8
1,6,"FLW",0,0,1
1,60,"FB",1,0,13
1,60,"FLW",0,0,3
1,600,"FB",0,0,4
1,600,"FLW",0,0,2
1,601,"FB",0,0,10
1,601,"FLW",0,0,4
1,602,"FB",1,0,11
1,602,"FLW",0,0,4
1,603,"FB",2,1,5
1,603,"FLW",3,0,3
1,604,"FB",3,0,8
1,604,"FLW",0,0,5
1,605,"FB",0,0,3
1,605,"FLW",0,0,4
1,606,"FB",1,0,5
1,606,"FLW",0,0,6
1,607,"FB",2,0,5
1,607,"FLW",0,0,3
1,608,"FB",1,0,11
1,608,"FLW",0,0,4
1,609,"FB",0,0,6
1,609,"FLW",0,0,0
1,61,"FB",0,0,3
1,61,"FLW",0,0,3
1,610,"FB",0,0,8
1,610,"FLW",0,0,4
1,611,"FB",2,0,7
1,611,"FLW",0,0,4
1,612,"FB",2,0,8
1,612,"FLW",0,0,6
1,613,"FB",1,0,3
1,613,"FLW",0,0,1
1,614,"FB",1,0,5
1,614,"FLW",0,0,3
1,615,"FB",0,0,7
1,615,"FLW",0,0,3
1,616,"FB",0,0,3
1,616,"FLW",0,0,0
1,617,"FB",0,0,4
1,617,"FLW",0,0,5
1,618,"FB",0,0,15
1,618,"FLW",0,0,6
1,619,"FB",0,0,7
1,619,"FLW",0,0,0
1,62,"FB",0,0,4
1,62,"FLW",0,0,3
1,620,"FB",0,0,5
1,620,"FLW",1,0,3
1,621,"FB",0,0,12
1,621,"FLW",0,0,4
1,622,"FB",0,0,3
1,622,"FLW",0,0,5
1,623,"FB",0,0,3
1,623,"FLW",0,0,3
1,624,"FB",0,0,5
1,624,"FLW",1,1,1
1,625,"FB",0,0,6
1,625,"FLW",1,0,7
1,626,"FB",0,0,8
1,626,"FLW",0,0,2
1,627,"FB",0,0,6
1,627,"FLW",1,0,2
1,628,"FB",0,0,5
1,628,"FLW",1,0,5
1,629,"FB",3,0,10
1,629,"FLW",0,0,5
1,63,"FB",1,0,9
1,63,"FLW",0,0,2
1,630,"FB",0,0,9
1,630,"FLW",0,0,3
1,631,"FB",0,0,5
1,631,"FLW",0,0,5
1,632,"FB",0,0,5
1,632,"FLW",0,0,3
1,633,"FB",0,0,7
1,633,"FLW",0,0,4
1,634,"FB",0,0,2
1,634,"FLW",0,0,3
1,635,"FB",0,0,3
1,635,"FLW",0,0,4
1,636,"FB",4,0,13
1,636,"FLW",7,0,3
1,637,"FB",0,0,8
1,637,"FLW",0,0,2
1,638,"FB",0,0,4
1,638,"FLW",0,0,4
1,639,"FB",1,0,7
1,639,"FLW",0,0,5
1,64,"FB",0,0,9
1,64,"FLW",0,0,6
1,640,"FB",0,0,9
1,640,"FLW",1,0,2
1,641,"FB",0,0,8
1,641,"FLW",0,0,3
1,642,"FB",1,0,4
1,642,"FLW",0,0,3
1,643,"FB",1,0,8
1,643,"FLW",2,1,4
1,644,"FB",3,0,8
1,644,"FLW",0,0,5
1,645,"FB",0,0,10
1,645,"FLW",0,0,8
1,646,"FB",0,0,3
1,646,"FLW",0,0,3
1,647,"FB",0,0,7
1,647,"FLW",0,0,5
1,648,"FB",0,0,5
1,648,"FLW",0,0,4
1,649,"FB",0,0,6
1,649,"FLW",0,0,1
1,65,"FB",0,0,9
1,65,"FLW",0,0,2
1,650,"FB",0,0,7
1,650,"FLW",0,0,5
1,651,"FB",0,0,2
1,651,"FLW",1,0,6
1,652,"FB",0,0,4
1,652,"FLW",0,0,2
1,653,"FB",2,0,8
1,653,"FLW",0,0,5
1,654,"FB",0,0,11
1,654,"FLW",0,0,2
1,655,"FB",0,0,11
1,655,"FLW",1,1,7
1,656,"FB",5,0,7
1,656,"FLW",0,0,3
1,657,"FB",0,0,8
1,657,"FLW",0,0,3
1,658,"FB",0,0,6
1,658,"FLW",0,0,4
1,659,"FB",2,1,11
1,659,"FLW",0,0,2
1,66,"FB",0,0,9
1,66,"FLW",0,0,4
1,660,"FB",1,0,2
1,660,"FLW",0,0,3
1,661,"FB",0,0,4
1,661,"FLW",0,0,4
1,662,"FB",1,0,6
1,662,"FLW",0,0,3
1,663,"FB",0,0,5
1,663,"FLW",0,0,3
1,664,"FB",1,0,5
1,664,"FLW",0,0,5
1,665,"FB",1,1,8
1,665,"FLW",1,0,3
1,666,"FB",0,0,6
1,666,"FLW",0,0,2
1,667,"FB",2,0,10
1,667,"FLW",0,0,1
1,668,"FB",1,0,10
1,668,"FLW",0,0,5
1,669,"FB",0,0,7
1,669,"FLW",5,0,1
1,67,"FB",0,0,7
1,67,"FLW",0,0,1
1,670,"FB",0,0,10
1,670,"FLW",0,0,2
1,671,"FB",0,0,9
1,671,"FLW",0,0,2
1,672,"FB",1,0,8
1,672,"FLW",0,0,1
1,673,"FB",0,0,6
1,673,"FLW",0,0,3
1,674,"FB",3,0,8
1,674,"FLW",0,0,5
1,675,"FB",1,0,10
1,675,"FLW",0,0,4
1,676,"FB",1,0,10
1,676,"FLW",0,0,5
1,677,"FB",0,0,6
1,677,"FLW",0,0,3
1,678,"FB",0,0,8
1,678,"FLW",1,0,4
1,679,"FB",0,0,7
1,679,"FLW",0,0,2
1,68,"FB",0,0,7
1,68,"FLW",0,0,4
1,680,"FB",2,0,6
1,680,"FLW",0,0,2
1,681,"FB",0,0,9
1,681,"FLW",0,0,7
1,682,"FB",0,0,7
1,682,"FLW",0,0,4
1,683,"FB",0,0,6
1,683,"FLW",0,0,3
1,684,"FB",1,0,5
1,684,"FLW",0,0,1
1,685,"FB",0,0,5
1,685,"FLW",0,0,4
1,686,"FB",0,0,1
1,686,"FLW",0,0,1
1,687,"FB",1,0,7
1,687,"FLW",1,0,6
1,688,"FB",0,0,12
1,688,"FLW",0,0,2
1,689,"FB",0,0,7
1,689,"FLW",0,0,3
1,69,"FB",0,0,7
1,69,"FLW",0,0,3
1,690,"FB",0,0,13
1,690,"FLW",0,0,3
1,691,"FB",0,0,9
1,691,"FLW",0,0,4
1,692,"FB",0,0,8
1,692,"FLW",0,0,5
1,693,"FB",1,0,5
1,693,"FLW",0,0,4
1,694,"FB",0,0,4
1,694,"FLW",0,0,3
1,695,"FB",0,0,4
1,695,"FLW",0,0,5
1,696,"FB",1,0,9
1,696,"FLW",8,0,3
1,697,"FB",0,0,8
1,697,"FLW",0,0,2
1,698,"FB",1,0,4
1,698,"FLW",0,0,4
1,699,"FB",0,0,5
1,699,"FLW",0,0,2
1,7,"FB",1,0,7
1,7,"FLW",0,0,1
1,70,"FB",0,0,7
1,70,"FLW",1,0,5
1,700,"FB",1,0,6
1,700,"FLW",0,0,5
1,701,"FB",1,0,7
1,701,"FLW",0,0,2
1,702,"FB",0,0,7
1,702,"FLW",0,0,1
1,703,"FB",0,0,10
1,703,"FLW",0,0,0
1,704,"FB",0,0,3
1,704,"FLW",0,0,2
1,705,"FB",5,0,6
1,705,"FLW",0,0,5
1,706,"FB",0,0,4
1,706,"FLW",0,0,4
1,707,"FB",2,0,9
1,707,"FLW",0,0,4
1,708,"FB",0,0,10
1,708,"FLW",0,0,2
1,709,"FB",0,0,5
1,709,"FLW",0,0,3
1,71,"FB",0,0,4
1,71,"FLW",2,0,3
1,710,"FB",0,0,11
1,710,"FLW",0,0,6
1,711,"FB",0,0,6
1,711,"FLW",0,0,5
1,712,"FB",4,0,7
1,712,"FLW",0,0,4
1,713,"FB",0,0,8
1,713,"FLW",0,0,0
1,714,"FB",0,0,4
1,714,"FLW",0,0,0
1,715,"FB",1,0,6
1,715,"FLW",0,0,7
1,716,"FB",0,0,10
1,716,"FLW",0,0,6
1,717,"FB",0,0,10
1,717,"FLW",0,0,7
1,718,"FB",0,0,5
1,718,"FLW",0,0,2
1,719,"FB",0,0,7
1,719,"FLW",0,0,3
1,72,"FB",0,0,7
1,72,"FLW",0,0,5
1,720,"FB",0,0,10
1,720,"FLW",0,0,1
1,721,"FB",1,0,9
1,721,"FLW",0,0,4
1,722,"FB",0,0,5
1,722,"FLW",0,0,4
1,723,"FB",1,0,5
1,723,"FLW",1,0,6
1,724,"FB",0,0,4
1,724,"FLW",3,0,3
1,725,"FB",0,0,9
1,725,"FLW",0,0,3
1,726,"FB",4,0,2
1,726,"FLW",0,0,3
1,727,"FB",0,0,13
1,727,"FLW",0,0,1
1,728,"FB",1,0,11
1,728,"FLW",1,0,6
1,729,"FB",0,0,6
1,729,"FLW",0,0,3
1,73,"FB",1,0,10
1,73,"FLW",0,0,1
1,730,"FB",2,0,4
1,730,"FLW",2,0,0
1,731,"FB",0,0,9
1,731,"FLW",0,0,0
1,732,"FB",0,0,6
1,732,"FLW",0,0,6
1,733,"FB",0,0,10
1,733,"FLW",0,0,3
1,734,"FB",0,0,3
1,734,"FLW",0,0,2
1,735,"FB",0,0,11
1,735,"FLW",0,0,5
1,736,"FB",0,0,9
1,736,"FLW",0,0,3
1,737,"FB",1,0,6
1,737,"FLW",0,0,2
1,738,"FB",1,0,9
1,738,"FLW",0,0,4
1,739,"FB",0,0,4
1,739,"FLW",0,0,3
1,74,"FB",0,0,6
1,74,"FLW",0,0,1
1,740,"FB",0,0,16
1,740,"FLW",0,0,3
1,741,"FB",0,0,2
1,741,"FLW",2,0,4
1,742,"FB",0,0,5
1,742,"FLW",0,0,7
1,743,"FB",0,0,7
1,743,"FLW",0,0,2
1,744,"FB",0,0,9
1,744,"FLW",0,0,3
1,745,"FB",1,0,5
1,745,"FLW",0,0,1
1,746,"FB",5,0,6
1,746,"FLW",0,0,4
1,747,"FB",0,0,2
1,747,"FLW",0,0,3
1,748,"FB",1,0,12
1,748,"FLW",0,0,5
1,749,"FB",0,0,5
1,749,"FLW",0,0,3
1,75,"FB",0,0,10
1,75,"FLW",0,0,3
1,750,"FB",0,0,10
1,750,"FLW",4,0,3
1,751,"FB",0,0,5
1,751,"FLW",1,0,3
1,752,"FB",2,0,5
1,752,"FLW",0,0,9
1,753,"FB",1,0,11
1,753,"FLW",0,0,3
1,754,"FB",0,0,6
1,754,"FLW",0,0,6
1,755,"FB",0,0,5
1,755,"FLW",3,0,5
1,756,"FB",1,0,6
1,756,"FLW",0,0,1
1,757,"FB",4,0,16
1,757,"FLW",0,0,5
1,758,"FB",0,0,8
1,758,"FLW",0,0,6
1,759,"FB",0,0,5
1,759,"FLW",0,0,1
1,76,"FB",0,0,7
1,76,"FLW",0,0,4
1,760,"FB",0,0,7
1,760,"FLW",1,0,3
1,761,"FB",2,0,8
1,761,"FLW",0,0,2
1,762,"FB",0,0,6
1,762,"FLW",1,0,2
1,763,"FB",1,0,7
1,763,"FLW",1,0,2
1,764,"FB",0,0,6
1,764,"FLW",0,0,3
1,765,"FB",0,0,12
1,765,"FLW",0,0,2
1,766,"FB",0,0,3
1,766,"FLW",3,0,1
1,767,"FB",0,0,8
1,767,"FLW",0,0,4
1,768,"FB",0,0,6
1,768,"FLW",0,0,4
1,769,"FB",0,0,6
1,769,"FLW",0,0,2
1,77,"FB",0,0,1
1,77,"FLW",0,0,1
1,770,"FB",0,0,3
1,770,"FLW",1,0,3
1,771,"FB",0,0,5
1,771,"FLW",0,0,5
1,772,"FB",2,0,7
1,772,"FLW",0,0,2
1,773,"FB",0,0,7
1,773,"FLW",0,0,3
1,774,"FB",0,0,5
1,774,"FLW",0,0,5
1,775,"FB",1,0,7
1,775,"FLW",0,0,6
1,776,"FB",1,0,8
1,776,"FLW",0,0,7
1,777,"FB",1,0,10
1,777,"FLW",3,0,1
1,778,"FB",0,0,4
1,778,"FLW",0,0,4
1,779,"FB",0,0,6
1,779,"FLW",0,0,4
1,78,"FB",0,0,6
1,78,"FLW",0,0,2
1,780,"FB",0,0,10
1,780,"FLW",0,0,1
1,781,"FB",2,0,7
1,781,"FLW",0,0,3
1,782,"FB",1,0,11
1,782,"FLW",0,0,3
1,783,"FB",0,0,4
1,783,"FLW",0,0,2
1,784,"FB",0,0,5
1,784,"FLW",0,0,2
1,785,"FB",0,0,8
1,785,"FLW",0,0,3
1,786,"FB",2,0,9
1,786,"FLW",0,0,7
1,787,"FB",0,0,7
1,787,"FLW",0,0,3
1,788,"FB",0,0,12
1,788,"FLW",0,0,3
1,789,"FB",0,0,5
1,789,"FLW",0,0,5
1,79,"FB",0,0,5
1,79,"FLW",0,0,4
1,790,"FB",0,0,5
1,790,"FLW",0,0,1
1,791,"FB",0,0,10
1,791,"FLW",0,0,0
1,792,"FB",1,0,16
1,792,"FLW",0,0,7
1,793,"FB",0,0,11
1,793,"FLW",0,0,1
1,794,"FB",2,0,4
1,794,"FLW",0,0,5
1,795,"FB",0,0,6
1,795,"FLW",0,0,6
1,796,"FB",0,0,8
1,796,"FLW",0,0,3
1,797,"FB",0,0,11
1,797,"FLW",0,0,1
1,798,"FB",5,0,9
1,798,"FLW",0,0,3
1,799,"FB",0,0,5
1,799,"FLW",0,0,1
1,8,"FB",0,0,6
1,8,"FLW",0,0,1
1,80,"FB",1,0,9
1,80,"FLW",0,0,4
1,800,"FB",0,0,3
1,800,"FLW",0,0,2
1,801,"FB",0,0,6
1,801,"FLW",0,0,3
1,802,"FB",0,0,6
1,802,"FLW",2,0,7
1,803,"FB",0,0,4
1,803,"FLW",0,0,4
1,804,"FB",0,0,8
1,804,"FLW",0,0,2
1,805,"FB",0,0,8
1,805,"FLW",0,0,1
1,806,"FB",3,0,4
1,806,"FLW",0,0,2
1,807,"FB",0,0,9
1,807,"FLW",0,0,5
1,808,"FB",1,0,11
1,808,"FLW",0,0,4
1,809,"FB",1,0,6
1,809,"FLW",0,0,6
1,81,"FB",0,0,4
1,81,"FLW",0,0,1
1,810,"FB",0,0,4
1,810,"FLW",0,0,3
1,811,"FB",0,0,5
1,811,"FLW",0,0,2
1,812,"FB",1,0,5
1,812,"FLW",0,0,5
1,813,"FB",0,0,6
1,813,"FLW",0,0,3
1,814,"FB",0,0,10
1,814,"FLW",0,0,4
1,815,"FB",3,0,8
1,815,"FLW",0,0,5
1,816,"FB",1,0,10
1,816,"FLW",0,0,4
1,817,"FB",0,0,7
1,817,"FLW",0,0,2
1,818,"FB",0,0,8
1,818,"FLW",0,0,2
1,819,"FB",0,0,5
1,819,"FLW",0,0,4
1,82,"FB",0,0,8
1,82,"FLW",0,0,1
1,820,"FB",0,0,8
1,820,"FLW",0,0,6
1,821,"FB",0,0,10
1,821,"FLW",0,0,5
1,822,"FB",0,0,8
1,822,"FLW",0,0,2
1,823,"FB",1,0,6
1,823,"FLW",0,0,5
1,824,"FB",0,0,3
1,824,"FLW",0,0,5
1,825,"FB",0,0,4
1,825,"FLW",0,0,5
1,826,"FB",2,0,8
1,826,"FLW",0,0,7
1,827,"FB",0,0,10
1,827,"FLW",0,0,5
1,828,"FB",0,0,10
1,828,"FLW",3,0,3
1,829,"FB",0,0,12
1,829,"FLW",0,0,5
1,83,"FB",0,0,6
1,83,"FLW",0,0,4
1,830,"FB",0,0,8
1,830,"FLW",0,0,3
1,831,"FB",0,0,5
1,831,"FLW",0,0,3
1,832,"FB",0,0,5
1,832,"FLW",0,0,6
1,833,"FB",0,0,3
1,833,"FLW",0,0,1
1,834,"FB",0,0,7
1,834,"FLW",0,0,3
1,835,"FB",1,0,7
1,835,"FLW",3,0,2
1,836,"FB",0,0,8
1,836,"FLW",0,0,4
1,837,"FB",1,0,6
1,837,"FLW",0,0,3
1,838,"FB",0,0,3
1,838,"FLW",0,0,0
1,839,"FB",0,0,5
1,839,"FLW",0,0,2
1,84,"FB",1,0,6
1,84,"FLW",0,0,4
1,840,"FB",0,0,9
1,840,"FLW",1,0,2
1,841,"FB",0,0,4
1,841,"FLW",0,0,3
1,842,"FB",1,0,6
1,842,"FLW",0,0,4
1,843,"FB",0,0,3
1,843,"FLW",0,0,1
1,844,"FB",0,0,9
1,844,"FLW",0,0,6
1,845,"FB",0,0,4
1,845,"FLW",0,0,2
1,846,"FB",0,0,8
1,846,"FLW",0,0,4
1,847,"FB",0,0,10
1,847,"FLW",0,0,4
1,848,"FB",0,0,8
1,848,"FLW",0,0,4
1,849,"FB",3,0,6
1,849,"FLW",1,0,4
1,85,"FB",0,0,5
1,85,"FLW",0,0,5
1,850,"FB",0,0,8
1,850,"FLW",0,0,3
1,851,"FB",1,1,5
1,851,"FLW",0,0,2
1,852,"FB",0,0,9
1,852,"FLW",0,0,4
1,853,"FB",1,1,6
1,853,"FLW",0,0,3
1,854,"FB",0,0,1
1,854,"FLW",0,0,2
1,855,"FB",0,0,9
1,855,"FLW",0,0,4
1,856,"FB",1,0,6
1,856,"FLW",0,0,6
1,857,"FB",0,0,8
1,857,"FLW",0,0,2
1,858,"FB",0,0,10
1,858,"FLW",0,0,3
1,859,"FB",0,0,5
1,859,"FLW",0,0,7
1,86,"FB",0,0,7
1,86,"FLW",0,0,2
1,860,"FB",0,0,3
1,860,"FLW",0,0,3
1,861,"FB",0,0,5
1,861,"FLW",0,0,6
1,862,"FB",1,0,11
1,862,"FLW",0,0,2
1,863,"FB",4,0,12
1,863,"FLW",0,0,6
1,864,"FB",0,0,7
1,864,"FLW",0,0,3
1,865,"FB",0,0,6
1,865,"FLW",0,0,4
1,866,"FB",1,0,5
1,866,"FLW",0,0,3
1,867,"FB",0,0,12
1,867,"FLW",0,0,1
1,868,"FB",0,0,8
1,868,"FLW",0,0,3
1,869,"FB",0,0,6
1,869,"FLW",0,0,3
1,87,"FB",1,0,14
1,87,"FLW",0,0,2
1,870,"FB",0,0,7
1,870,"FLW",0,0,2
1,871,"FB",0,0,10
1,871,"FLW",0,0,1
1,872,"FB",0,0,4
1,872,"FLW",0,0,6
1,873,"FB",1,0,10
1,873,"FLW",1,0,3
1,874,"FB",0,0,11
1,874,"FLW",0,0,5
1,875,"FB",0,0,5
1,875,"FLW",0,0,2
1,876,"FB",2,1,9
1,876,"FLW",0,0,1
1,877,"FB",0,0,4
1,877,"FLW",0,0,3
1,878,"FB",0,0,2
1,878,"FLW",0,0,3
1,879,"FB",0,0,4
1,879,"FLW",0,0,1
1,88,"FB",0,0,2
1,88,"FLW",0,0,1
1,880,"FB",0,0,2
1,880,"FLW",0,0,4
1,881,"FB",0,0,6
1,881,"FLW",0,0,2
1,882,"FB",0,0,6
1,882,"FLW",0,0,3
1,883,"FB",0,0,3
1,883,"FLW",0,0,6
1,884,"FB",0,0,8
1,884,"FLW",0,0,4
1,885,"FB",1,0,8
1,885,"FLW",2,0,2
1,886,"FB",1,0,6
1,886,"FLW",0,0,3
1,887,"FB",1,0,4
1,887,"FLW",0,0,5
1,888,"FB",0,0,3
1,888,"FLW",8,0,7
1,889,"FB",2,0,10
1,889,"FLW",0,0,3
1,89,"FB",0,0,5
1,89,"FLW",0,0,5
1,890,"FB",0,0,5
1,890,"FLW",0,0,5
1,891,"FB",0,0,8
1,891,"FLW",0,0,3
1,892,"FB",3,0,10
1,892,"FLW",0,0,1
1,893,"FB",1,0,5
1,893,"FLW",0,0,4
1,894,"FB",0,0,6
1,894,"FLW",0,0,2
1,895,"FB",1,0,11
1,895,"FLW",0,0,2
1,896,"FB",1,0,11
1,896,"FLW",0,0,2
1,897,"FB",0,0,14
1,897,"FLW",1,0,9
1,898,"FB",0,0,4
1,898,"FLW",0,0,1
1,899,"FB",0,0,8
1,899,"FLW",0,0,4
1,9,"FB",0,0,9
1,9,"FLW",0,0,3
1,90,"FB",0,0,9
1,90,"FLW",0,0,0
1,900,"FB",0,0,4
1,900,"FLW",0,0,3
1,901,"FB",2,0,8
1,901,"FLW",0,0,4
1,902,"FB",0,0,2
1,902,"FLW",0,0,2
1,903,"FB",0,0,8
1,903,"FLW",0,0,6
1,904,"FB",1,0,9
1,904,"FLW",0,0,3
1,905,"FB",0,0,9
1,905,"FLW",0,0,2
1,906,"FB",0,0,5
1,906,"FLW",0,0,6
1,907,"FB",1,0,6
1,907,"FLW",0,0,6
1,908,"FB",1,0,10
1,908,"FLW",0,0,2
1,909,"FB",0,0,8
1,909,"FLW",0,0,1
1,91,"FB",0,0,3
1,91,"FLW",0,0,4
1,910,"FB",0,0,19
1,910,"FLW",0,0,5
1,911,"FB",1,0,4
1,911,"FLW",0,0,6
1,912,"FB",0,0,9
1,912,"FLW",0,0,6
1,913,"FB",1,0,12
1,913,"FLW",0,0,4
1,914,"FB",1,0,4
1,914,"FLW",0,0,1
1,915,"FB",0,0,6
1,915,"FLW",0,0,8
1,916,"FB",0,0,13
1,916,"FLW",0,0,6
1,917,"FB",0,0,10
1,917,"FLW",0,0,2
1,918,"FB",0,0,4
1,918,"FLW",0,0,1
1,919,"FB",1,0,7
1,919,"FLW",0,0,2
1,92,"FB",0,0,6
1,92,"FLW",0,0,4
1,920,"FB",1,1,0
1,920,"FLW",0,0,3
1,921,"FB",0,0,10
1,921,"FLW",1,0,2
1,922,"FB",0,0,3
1,922,"FLW",0,0,3
1,923,"FB",0,0,10
1,923,"FLW",1,0,0
1,924,"FB",6,0,12
1,924,"FLW",0,0,3
1,925,"FB",0,0,9
1,925,"FLW",0,0,5
1,926,"FB",0,0,6
1,926,"FLW",0,0,3
1,927,"FB",1,0,5
1,927,"FLW",0,0,1
1,928,"FB",0,0,3
1,928,"FLW",0,0,3
1,929,"FB",0,0,9
1,929,"FLW",0,0,3
1,93,"FB",8,0,9
1,93,"FLW",0,0,3
1,930,"FB",1,0,10
1,930,"FLW",0,0,3
1,931,"FB",0,0,9
1,931,"FLW",0,0,4
1,932,"FB",0,0,4
1,932,"FLW",0,0,8
1,933,"FB",0,0,9
1,933,"FLW",0,0,4
1,934,"FB",0,0,3
1,934,"FLW",0,0,5
1,935,"FB",0,0,7
1,935,"FLW",0,0,3
1,936,"FB",1,0,4
1,936,"FLW",0,0,2
1,937,"FB",0,0,6
1,937,"FLW",0,0,4
1,938,"FB",1,0,5
1,938,"FLW",0,0,4
1,939,"FB",1,0,5
1,939,"FLW",0,0,10
1,94,"FB",0,0,7
1,94,"FLW",0,0,2
1,940,"FB",1,0,5
1,940,"FLW",0,0,4
1,941,"FB",0,0,6
1,941,"FLW",0,0,3
1,942,"FB",0,0,14
1,942,"FLW",0,0,4
1,943,"FB",0,0,8
1,943,"FLW",0,0,2
1,944,"FB",0,0,13
1,944,"FLW",0,0,0
1,945,"FB",0,0,12
1,945,"FLW",0,0,3
1,946,"FB",0,0,5
1,946,"FLW",0,0,2
1,947,"FB",1,0,4
1,947,"FLW",1,0,0
1,948,"FB",0,0,11
1,948,"FLW",0,0,6
1,949,"FB",0,0,10
1,949,"FLW",0,0,1
1,95,"FB",0,0,4
1,95,"FLW",0,0,4
1,950,"FB",0,0,6
1,950,"FLW",0,0,3
1,951,"FB",0,0,8
1,951,"FLW",0,0,3
1,952,"FB",0,0,6
1,952,"FLW",0,0,3
1,953,"FB",0,0,5
1,953,"FLW",1,0,4
1,954,"FB",0,0,8
1,954,"FLW",0,0,0
1,955,"FB",0,0,9
1,955,"FLW",0,0,2
1,956,"FB",0,0,5
1,956,"FLW",0,0,1
1,957,"FB",0,0,10
1,957,"FLW",0,0,2
1,958,"FB",0,0,3
1,958,"FLW",0,0,0
1,959,"FB",0,0,6
1,959,"FLW",3,0,2
1,96,"FB",1,0,4
1,96,"FLW",1,0,3
1,960,"FB",0,0,11
1,960,"FLW",0,0,0
1,961,"FB",2,0,7
1,961,"FLW",0,0,4
1,962,"FB",0,0,13
1,962,"FLW",0,0,4
1,963,"FB",0,0,6
