"time","rep","importation","facemask","infections"
72,12,2,"0.8",0
73,12,2,"0.8",1
1,13,2,"0.8",0
2,13,2,"0.8",0
3,13,2,"0.8",0
4,13,2,"0.8",0
5,13,2,"0.8",0
6,13,2,"0.8",0
7,13,2,"0.8",0
8,13,2,"0.8",0
9,13,2,"0.8",0
10,13,2,"0.8",0
11,13,2,"0.8",0
12,13,2,"0.8",0
13,13,2,"0.8",0
14,13,2,"0.8",0
15,13,2,"0.8",0
16,13,2,"0.8",0
17,13,2,"0.8",0
18,13,2,"0.8",0
19,13,2,"0.8",0
20,13,2,"0.8",0
21,13,2,"0.8",0
22,13,2,"0.8",0
23,13,2,"0.8",0
24,13,2,"0.8",0
25,13,2,"0.8",0
26,13,2,"0.8",0
27,13,2,"0.8",0
28,13,2,"0.8",0
29,13,2,"0.8",0
30,13,2,"0.8",0
31,13,2,"0.8",0
32,13,2,"0.8",0
33,13,2,"0.8",0
34,13,2,"0.8",0
35,13,2,"0.8",0
36,13,2,"0.8",0
37,13,2,"0.8",0
38,13,2,"0.8",0
39,13,2,"0.8",0
40,13,2,"0.8",0
41,13,2,"0.8",0
42,13,2,"0.8",0
43,13,2,"0.8",0
44,13,2,"0.8",0
45,13,2,"0.8",0
46,13,2,"0.8",0
47,13,2,"0.8",0
48,13,2,"0.8",0
49,13,2,"0.8",0
50,13,2,"0.8",0
51,13,2,"0.8",0
52,13,2,"0.8",0
53,13,2,"0.8",0
54,13,2,"0.8",0
55,13,2,"0.8",0
56,13,2,"0.8",0
57,13,2,"0.8",0
58,13,2,"0.8",0
59,13,2,"0.8",0
60,13,2,"0.8",0
61,13,2,"0.8",0
62,13,2,"0.8",0
63,13,2,"0.8",0
64,13,2,"0.8",0
65,13,2,"0.8",0
66,13,2,"0.8",0
67,13,2,"0.8",0
68,13,2,"0.8",0
69,13,2,"0.8",0
70,13,2,"0.8",0
71,13,2,"0.8",0
72,13,2,"0.8",0
73,13,2,"0.8",0
1,14,2,"0.8",0
2,14,2,"0.8",1
3,14,2,"0.8",1
4,14,2,"0.8",1
5,14,2,"0.8",2
6,14,2,"0.8",1
7,14,2,"0.8",1
8,14,2,"0.8",0
9,14,2,"0.8",1
10,14,2,"0.8",0
11,14,2,"0.8",0
12,14,2,"0.8",2
13,14,2,"0.8",1
14,14,2,"0.8",0
15,14,2,"0.8",2
16,14,2,"0.8",1
17,14,2,"0.8",0
18,14,2,"0.8",2
19,14,2,"0.8",0
20,14,2,"0.8",1
21,14,2,"0.8",0
22,14,2,"0.8",2
23,14,2,"0.8",0
24,14,2,"0.8",4
25,14,2,"0.8",1
26,14,2,"0.8",2
27,14,2,"0.8",2
28,14,2,"0.8",0
29,14,2,"0.8",4
30,14,2,"0.8",3
31,14,2,"0.8",2
32,14,2,"0.8",7
33,14,2,"0.8",5
34,14,2,"0.8",6
35,14,2,"0.8",3
36,14,2,"0.8",8
37,14,2,"0.8",3
38,14,2,"0.8",3
39,14,2,"0.8",3
40,14,2,"0.8",6
41,14,2,"0.8",5
42,14,2,"0.8",4
43,14,2,"0.8",3
44,14,2,"0.8",5
45,14,2,"0.8",4
46,14,2,"0.8",3
47,14,2,"0.8",5
48,14,2,"0.8",2
49,14,2,"0.8",1
50,14,2,"0.8",1
51,14,2,"0.8",2
52,14,2,"0.8",0
53,14,2,"0.8",3
54,14,2,"0.8",2
55,14,2,"0.8",2
56,14,2,"0.8",1
57,14,2,"0.8",1
58,14,2,"0.8",1
59,14,2,"0.8",3
60,14,2,"0.8",0
61,14,2,"0.8",0
62,14,2,"0.8",0
63,14,2,"0.8",2
64,14,2,"0.8",0
65,14,2,"0.8",0
66,14,2,"0.8",0
67,14,2,"0.8",0
68,14,2,"0.8",1
69,14,2,"0.8",0
70,14,2,"0.8",0
71,14,2,"0.8",0
72,14,2,"0.8",1
73,14,2,"0.8",0
1,15,2,"0.8",1
2,15,2,"0.8",0
3,15,2,"0.8",1
4,15,2,"0.8",2
5,15,2,"0.8",0
6,15,2,"0.8",0
7,15,2,"0.8",0
8,15,2,"0.8",0
9,15,2,"0.8",0
10,15,2,"0.8",0
11,15,2,"0.8",0
12,15,2,"0.8",1
13,15,2,"0.8",0
14,15,2,"0.8",0
15,15,2,"0.8",2
16,15,2,"0.8",0
17,15,2,"0.8",1
18,15,2,"0.8",2
19,15,2,"0.8",2
20,15,2,"0.8",1
21,15,2,"0.8",2
22,15,2,"0.8",5
23,15,2,"0.8",3
24,15,2,"0.8",2
25,15,2,"0.8",2
26,15,2,"0.8",2
27,15,2,"0.8",5
28,15,2,"0.8",6
29,15,2,"0.8",6
30,15,2,"0.8",7
31,15,2,"0.8",8
32,15,2,"0.8",6
33,15,2,"0.8",8
34,15,2,"0.8",9
35,15,2,"0.8",7
36,15,2,"0.8",17
37,15,2,"0.8",9
38,15,2,"0.8",8
39,15,2,"0.8",11
40,15,2,"0.8",10
41,15,2,"0.8",16
42,15,2,"0.8",10
43,15,2,"0.8",14
44,15,2,"0.8",7
45,15,2,"0.8",9
46,15,2,"0.8",10
47,15,2,"0.8",10
48,15,2,"0.8",12
49,15,2,"0.8",9
50,15,2,"0.8",7
51,15,2,"0.8",13
52,15,2,"0.8",9
53,15,2,"0.8",6
54,15,2,"0.8",2
55,15,2,"0.8",7
56,15,2,"0.8",6
57,15,2,"0.8",6
58,15,2,"0.8",1
59,15,2,"0.8",2
60,15,2,"0.8",6
61,15,2,"0.8",3
62,15,2,"0.8",4
63,15,2,"0.8",2
64,15,2,"0.8",5
65,15,2,"0.8",3
66,15,2,"0.8",2
67,15,2,"0.8",3
68,15,2,"0.8",2
69,15,2,"0.8",0
70,15,2,"0.8",1
71,15,2,"0.8",0
72,15,2,"0.8",1
73,15,2,"0.8",2
1,16,2,"0.8",1
2,16,2,"0.8",1
3,16,2,"0.8",0
4,16,2,"0.8",2
5,16,2,"0.8",1
6,16,2,"0.8",0
7,16,2,"0.8",1
8,16,2,"0.8",1
9,16,2,"0.8",3
10,16,2,"0.8",2
11,16,2,"0.8",1
12,16,2,"0.8",1
13,16,2,"0.8",0
14,16,2,"0.8",0
15,16,2,"0.8",2
16,16,2,"0.8",1
17,16,2,"0.8",1
18,16,2,"0.8",2
19,16,2,"0.8",2
20,16,2,"0.8",3
21,16,2,"0.8",4
22,16,2,"0.8",4
23,16,2,"0.8",2
24,16,2,"0.8",4
25,16,2,"0.8",4
26,16,2,"0.8",2
27,16,2,"0.8",7
28,16,2,"0.8",3
29,16,2,"0.8",6
30,16,2,"0.8",6
31,16,2,"0.8",6
32,16,2,"0.8",7
33,16,2,"0.8",7
34,16,2,"0.8",4
35,16,2,"0.8",6
36,16,2,"0.8",4
37,16,2,"0.8",7
38,16,2,"0.8",3
39,16,2,"0.8",6
40,16,2,"0.8",2
41,16,2,"0.8",4
42,16,2,"0.8",1
43,16,2,"0.8",9
44,16,2,"0.8",2
45,16,2,"0.8",3
46,16,2,"0.8",1
47,16,2,"0.8",3
48,16,2,"0.8",3
49,16,2,"0.8",4
50,16,2,"0.8",0
51,16,2,"0.8",2
52,16,2,"0.8",2
53,16,2,"0.8",6
54,16,2,"0.8",2
55,16,2,"0.8",3
56,16,2,"0.8",4
57,16,2,"0.8",1
58,16,2,"0.8",2
59,16,2,"0.8",2
60,16,2,"0.8",3
61,16,2,"0.8",4
62,16,2,"0.8",5
63,16,2,"0.8",1
64,16,2,"0.8",1
65,16,2,"0.8",3
66,16,2,"0.8",5
67,16,2,"0.8",3
68,16,2,"0.8",5
69,16,2,"0.8",3
70,16,2,"0.8",1
71,16,2,"0.8",5
72,16,2,"0.8",0
73,16,2,"0.8",6
1,17,2,"0.8",1
2,17,2,"0.8",0
3,17,2,"0.8",1
4,17,2,"0.8",0
5,17,2,"0.8",1
6,17,2,"0.8",0
7,17,2,"0.8",0
8,17,2,"0.8",1
9,17,2,"0.8",0
10,17,2,"0.8",1
11,17,2,"0.8",0
12,17,2,"0.8",1
13,17,2,"0.8",1
14,17,2,"0.8",0
15,17,2,"0.8",0
16,17,2,"0.8",0
17,17,2,"0.8",2
18,17,2,"0.8",0
19,17,2,"0.8",1
20,17,2,"0.8",3
21,17,2,"0.8",0
22,17,2,"0.8",0
23,17,2,"0.8",0
24,17,2,"0.8",3
25,17,2,"0.8",1
26,17,2,"0.8",1
27,17,2,"0.8",5
28,17,2,"0.8",3
29,17,2,"0.8",5
30,17,2,"0.8",3
31,17,2,"0.8",3
32,17,2,"0.8",4
33,17,2,"0.8",4
34,17,2,"0.8",7
35,17,2,"0.8",5
36,17,2,"0.8",6
37,17,2,"0.8",4
38,17,2,"0.8",5
39,17,2,"0.8",4
40,17,2,"0.8",10
41,17,2,"0.8",8
42,17,2,"0.8",3
43,17,2,"0.8",5
44,17,2,"0.8",7
45,17,2,"0.8",3
46,17,2,"0.8",4
47,17,2,"0.8",3
48,17,2,"0.8",8
49,17,2,"0.8",3
50,17,2,"0.8",0
51,17,2,"0.8",3
52,17,2,"0.8",2
53,17,2,"0.8",4
54,17,2,"0.8",2
55,17,2,"0.8",3
56,17,2,"0.8",3
57,17,2,"0.8",3
58,17,2,"0.8",0
59,17,2,"0.8",3
60,17,2,"0.8",2
61,17,2,"0.8",1
62,17,2,"0.8",1
63,17,2,"0.8",0
64,17,2,"0.8",1
65,17,2,"0.8",0
66,17,2,"0.8",0
67,17,2,"0.8",0
68,17,2,"0.8",2
69,17,2,"0.8",0
70,17,2,"0.8",1
71,17,2,"0.8",0
72,17,2,"0.8",0
73,17,2,"0.8",1
1,18,2,"0.8",0
2,18,2,"0.8",0
3,18,2,"0.8",0
4,18,2,"0.8",1
5,18,2,"0.8",0
6,18,2,"0.8",1
7,18,2,"0.8",0
8,18,2,"0.8",1
9,18,2,"0.8",1
10,18,2,"0.8",1
11,18,2,"0.8",0
12,18,2,"0.8",1
13,18,2,"0.8",0
14,18,2,"0.8",0
15,18,2,"0.8",0
16,18,2,"0.8",0
17,18,2,"0.8",0
18,18,2,"0.8",0
19,18,2,"0.8",0
20,18,2,"0.8",0
21,18,2,"0.8",0
22,18,2,"0.8",0
23,18,2,"0.8",0
24,18,2,"0.8",0
25,18,2,"0.8",0
26,18,2,"0.8",0
27,18,2,"0.8",0
28,18,2,"0.8",0
29,18,2,"0.8",0
30,18,2,"0.8",0
31,18,2,"0.8",0
32,18,2,"0.8",0
33,18,2,"0.8",0
34,18,2,"0.8",0
35,18,2,"0.8",0
36,18,2,"0.8",0
37,18,2,"0.8",0
38,18,2,"0.8",0
39,18,2,"0.8",0
40,18,2,"0.8",0
41,18,2,"0.8",0
42,18,2,"0.8",0
43,18,2,"0.8",0
44,18,2,"0.8",0
45,18,2,"0.8",0
46,18,2,"0.8",0
47,18,2,"0.8",0
48,18,2,"0.8",0
49,18,2,"0.8",0
50,18,2,"0.8",0
51,18,2,"0.8",0
52,18,2,"0.8",0
53,18,2,"0.8",0
54,18,2,"0.8",0
55,18,2,"0.8",0
56,18,2,"0.8",0
57,18,2,"0.8",0
58,18,2,"0.8",0
59,18,2,"0.8",0
60,18,2,"0.8",0
61,18,2,"0.8",0
62,18,2,"0.8",0
63,18,2,"0.8",0
64,18,2,"0.8",0
65,18,2,"0.8",0
66,18,2,"0.8",0
67,18,2,"0.8",0
68,18,2,"0.8",0
69,18,2,"0.8",0
70,18,2,"0.8",0
71,18,2,"0.8",0
72,18,2,"0.8",0
73,18,2,"0.8",0
1,19,2,"0.8",0
2,19,2,"0.8",0
3,19,2,"0.8",0
4,19,2,"0.8",0
5,19,2,"0.8",0
6,19,2,"0.8",0
7,19,2,"0.8",0
8,19,2,"0.8",0
9,19,2,"0.8",0
10,19,2,"0.8",0
11,19,2,"0.8",0
12,19,2,"0.8",0
13,19,2,"0.8",0
14,19,2,"0.8",0
15,19,2,"0.8",0
16,19,2,"0.8",0
17,19,2,"0.8",0
18,19,2,"0.8",0
19,19,2,"0.8",0
20,19,2,"0.8",0
21,19,2,"0.8",0
22,19,2,"0.8",0
23,19,2,"0.8",0
24,19,2,"0.8",0
25,19,2,"0.8",0
26,19,2,"0.8",0
27,19,2,"0.8",0
28,19,2,"0.8",0
29,19,2,"0.8",0
30,19,2,"0.8",0
31,19,2,"0.8",0
32,19,2,"0.8",0
33,19,2,"0.8",0
34,19,2,"0.8",0
35,19,2,"0.8",0
36,19,2,"0.8",0
37,19,2,"0.8",0
38,19,2,"0.8",0
39,19,2,"0.8",0
40,19,2,"0.8",0
41,19,2,"0.8",0
42,19,2,"0.8",0
43,19,2,"0.8",0
44,19,2,"0.8",0
45,19,2,"0.8",0
46,19,2,"0.8",0
47,19,2,"0.8",0
48,19,2,"0.8",0
49,19,2,"0.8",1
50,19,2,"0.8",1
51,19,2,"0.8",1
52,19,2,"0.8",2
53,19,2,"0.8",0
54,19,2,"0.8",2
55,19,2,"0.8",1
56,19,2,"0.8",0
57,19,2,"0.8",1
58,19,2,"0.8",0
59,19,2,"0.8",0
60,19,2,"0.8",2
61,19,2,"0.8",3
62,19,2,"0.8",1
63,19,2,"0.8",3
64,19,2,"0.8",3
65,19,2,"0.8",0
66,19,2,"0.8",4
67,19,2,"0.8",4
68,19,2,"0.8",5
69,19,2,"0.8",2
70,19,2,"0.8",4
71,19,2,"0.8",2
72,19,2,"0.8",5
73,19,2,"0.8",4
1,20,2,"0.8",0
2,20,2,"0.8",0
3,20,2,"0.8",0
4,20,2,"0.8",0
5,20,2,"0.8",0
6,20,2,"0.8",0
7,20,2,"0.8",0
8,20,2,"0.8",0
9,20,2,"0.8",0
10,20,2,"0.8",0
11,20,2,"0.8",0
12,20,2,"0.8",0
13,20,2,"0.8",0
14,20,2,"0.8",0
15,20,2,"0.8",0
16,20,2,"0.8",0
17,20,2,"0.8",0
18,20,2,"0.8",0
19,20,2,"0.8",0
20,20,2,"0.8",0
21,20,2,"0.8",0
22,20,2,"0.8",0
23,20,2,"0.8",0
24,20,2,"0.8",0
25,20,2,"0.8",0
26,20,2,"0.8",0
27,20,2,"0.8",0
28,20,2,"0.8",0
29,20,2,"0.8",0
30,20,2,"0.8",0
31,20,2,"0.8",0
32,20,2,"0.8",0
33,20,2,"0.8",0
34,20,2,"0.8",0
35,20,2,"0.8",0
36,20,2,"0.8",0
37,20,2,"0.8",0
38,20,2,"0.8",0
39,20,2,"0.8",0
40,20,2,"0.8",0
41,20,2,"0.8",0
42,20,2,"0.8",1
43,20,2,"0.8",0
44,20,2,"0.8",0
45,20,2,"0.8",0
46,20,2,"0.8",0
47,20,2,"0.8",0
48,20,2,"0.8",0
49,20,2,"0.8",0
50,20,2,"0.8",0
51,20,2,"0.8",0
52,20,2,"0.8",0
53,20,2,"0.8",0
54,20,2,"0.8",0
55,20,2,"0.8",0
56,20,2,"0.8",0
57,20,2,"0.8",0
58,20,2,"0.8",0
59,20,2,"0.8",0
60,20,2,"0.8",0
61,20,2,"0.8",0
62,20,2,"0.8",0
63,20,2,"0.8",0
64,20,2,"0.8",0
65,20,2,"0.8",0
66,20,2,"0.8",0
67,20,2,"0.8",0
68,20,2,"0.8",0
69,20,2,"0.8",0
70,20,2,"0.8",1
71,20,2,"0.8",0
72,20,2,"0.8",0
73,20,2,"0.8",2
1,21,2,"0.8",0
2,21,2,"0.8",0
3,21,2,"0.8",1
4,21,2,"0.8",0
5,21,2,"0.8",0
6,21,2,"0.8",0
7,21,2,"0.8",0
8,21,2,"0.8",0
9,21,2,"0.8",1
10,21,2,"0.8",0
11,21,2,"0.8",0
12,21,2,"0.8",1
13,21,2,"0.8",1
14,21,2,"0.8",0
15,21,2,"0.8",0
16,21,2,"0.8",0
17,21,2,"0.8",0
18,21,2,"0.8",2
19,21,2,"0.8",0
20,21,2,"0.8",0
21,21,2,"0.8",0
22,21,2,"0.8",0
23,21,2,"0.8",0
24,21,2,"0.8",0
25,21,2,"0.8",0
26,21,2,"0.8",0
27,21,2,"0.8",0
28,21,2,"0.8",0
29,21,2,"0.8",0
30,21,2,"0.8",0
31,21,2,"0.8",0
32,21,2,"0.8",0
33,21,2,"0.8",0
34,21,2,"0.8",1
35,21,2,"0.8",0
36,21,2,"0.8",0
37,21,2,"0.8",0
38,21,2,"0.8",0
39,21,2,"0.8",1
40,21,2,"0.8",2
41,21,2,"0.8",0
42,21,2,"0.8",0
43,21,2,"0.8",0
44,21,2,"0.8",0
45,21,2,"0.8",1
46,21,2,"0.8",0
47,21,2,"0.8",0
48,21,2,"0.8",1
49,21,2,"0.8",0
50,21,2,"0.8",0
51,21,2,"0.8",1
52,21,2,"0.8",0
53,21,2,"0.8",0
54,21,2,"0.8",0
55,21,2,"0.8",0
56,21,2,"0.8",0
57,21,2,"0.8",0
58,21,2,"0.8",0
59,21,2,"0.8",0
60,21,2,"0.8",0
61,21,2,"0.8",0
62,21,2,"0.8",0
63,21,2,"0.8",0
64,21,2,"0.8",0
65,21,2,"0.8",0
66,21,2,"0.8",0
67,21,2,"0.8",0
68,21,2,"0.8",0
69,21,2,"0.8",0
70,21,2,"0.8",0
71,21,2,"0.8",0
72,21,2,"0.8",0
73,21,2,"0.8",0
1,22,2,"0.8",0
2,22,2,"0.8",0
3,22,2,"0.8",0
4,22,2,"0.8",0
5,22,2,"0.8",0
6,22,2,"0.8",0
7,22,2,"0.8",0
8,22,2,"0.8",0
9,22,2,"0.8",0
10,22,2,"0.8",0
11,22,2,"0.8",0
12,22,2,"0.8",0
13,22,2,"0.8",0
14,22,2,"0.8",0
15,22,2,"0.8",0
16,22,2,"0.8",0
17,22,2,"0.8",0
18,22,2,"0.8",0
19,22,2,"0.8",0
20,22,2,"0.8",0
21,22,2,"0.8",0
22,22,2,"0.8",0
23,22,2,"0.8",0
24,22,2,"0.8",0
25,22,2,"0.8",0
26,22,2,"0.8",0
27,22,2,"0.8",0
28,22,2,"0.8",0
29,22,2,"0.8",0
30,22,2,"0.8",0
31,22,2,"0.8",0
32,22,2,"0.8",0
33,22,2,"0.8",0
34,22,2,"0.8",0
35,22,2,"0.8",0
36,22,2,"0.8",0
37,22,2,"0.8",0
38,22,2,"0.8",0
39,22,2,"0.8",0
40,22,2,"0.8",0
41,22,2,"0.8",0
42,22,2,"0.8",0
43,22,2,"0.8",0
44,22,2,"0.8",0
45,22,2,"0.8",0
46,22,2,"0.8",0
47,22,2,"0.8",0
48,22,2,"0.8",0
49,22,2,"0.8",0
50,22,2,"0.8",0
51,22,2,"0.8",0
52,22,2,"0.8",0
53,22,2,"0.8",0
54,22,2,"0.8",0
55,22,2,"0.8",0
56,22,2,"0.8",0
57,22,2,"0.8",0
58,22,2,"0.8",0
59,22,2,"0.8",0
60,22,2,"0.8",0
61,22,2,"0.8",0
62,22,2,"0.8",0
63,22,2,"0.8",0
64,22,2,"0.8",0
65,22,2,"0.8",0
66,22,2,"0.8",0
67,22,2,"0.8",0
68,22,2,"0.8",0
69,22,2,"0.8",0
70,22,2,"0.8",0
71,22,2,"0.8",0
72,22,2,"0.8",0
73,22,2,"0.8",1
1,23,2,"0.8",4
2,23,2,"0.8",2
3,23,2,"0.8",0
4,23,2,"0.8",2
5,23,2,"0.8",0
6,23,2,"0.8",1
7,23,2,"0.8",1
8,23,2,"0.8",1
9,23,2,"0.8",1
10,23,2,"0.8",0
11,23,2,"0.8",1
12,23,2,"0.8",0
13,23,2,"0.8",2
14,23,2,"0.8",1
15,23,2,"0.8",3
16,23,2,"0.8",1
17,23,2,"0.8",1
18,23,2,"0.8",2
19,23,2,"0.8",2
20,23,2,"0.8",2
21,23,2,"0.8",3
22,23,2,"0.8",1
23,23,2,"0.8",2
24,23,2,"0.8",2
25,23,2,"0.8",3
26,23,2,"0.8",3
27,23,2,"0.8",2
28,23,2,"0.8",2
29,23,2,"0.8",4
30,23,2,"0.8",4
31,23,2,"0.8",1
32,23,2,"0.8",4
33,23,2,"0.8",2
34,23,2,"0.8",8
35,23,2,"0.8",3
36,23,2,"0.8",2
37,23,2,"0.8",4
38,23,2,"0.8",5
39,23,2,"0.8",6
40,23,2,"0.8",4
41,23,2,"0.8",0
42,23,2,"0.8",1
43,23,2,"0.8",3
44,23,2,"0.8",3
45,23,2,"0.8",1
46,23,2,"0.8",3
47,23,2,"0.8",1
48,23,2,"0.8",1
49,23,2,"0.8",4
50,23,2,"0.8",2
51,23,2,"0.8",2
52,23,2,"0.8",3
53,23,2,"0.8",5
54,23,2,"0.8",1
55,23,2,"0.8",2
56,23,2,"0.8",3
57,23,2,"0.8",1
58,23,2,"0.8",2
59,23,2,"0.8",0
60,23,2,"0.8",0
61,23,2,"0.8",4
62,23,2,"0.8",0
63,23,2,"0.8",1
64,23,2,"0.8",2
65,23,2,"0.8",0
66,23,2,"0.8",1
67,23,2,"0.8",0
68,23,2,"0.8",1
69,23,2,"0.8",0
70,23,2,"0.8",1
71,23,2,"0.8",1
72,23,2,"0.8",1
73,23,2,"0.8",1
1,24,2,"0.8",1
2,24,2,"0.8",1
3,24,2,"0.8",1
4,24,2,"0.8",0
5,24,2,"0.8",0
6,24,2,"0.8",1
7,24,2,"0.8",1
8,24,2,"0.8",1
9,24,2,"0.8",0
10,24,2,"0.8",1
11,24,2,"0.8",1
12,24,2,"0.8",1
13,24,2,"0.8",0
14,24,2,"0.8",0
15,24,2,"0.8",0
16,24,2,"0.8",1
17,24,2,"0.8",0
18,24,2,"0.8",0
19,24,2,"0.8",0
20,24,2,"0.8",1
21,24,2,"0.8",0
22,24,2,"0.8",0
23,24,2,"0.8",0
24,24,2,"0.8",0
25,24,2,"0.8",0
26,24,2,"0.8",0
27,24,2,"0.8",0
28,24,2,"0.8",0
29,24,2,"0.8",0
30,24,2,"0.8",0
31,24,2,"0.8",0
32,24,2,"0.8",0
33,24,2,"0.8",0
34,24,2,"0.8",0
35,24,2,"0.8",0
36,24,2,"0.8",0
37,24,2,"0.8",0
38,24,2,"0.8",0
39,24,2,"0.8",0
40,24,2,"0.8",0
41,24,2,"0.8",0
42,24,2,"0.8",0
43,24,2,"0.8",0
44,24,2,"0.8",0
45,24,2,"0.8",0
46,24,2,"0.8",0
47,24,2,"0.8",0
48,24,2,"0.8",0
49,24,2,"0.8",0
50,24,2,"0.8",0
51,24,2,"0.8",0
52,24,2,"0.8",0
53,24,2,"0.8",0
54,24,2,"0.8",0
55,24,2,"0.8",0
56,24,2,"0.8",0
57,24,2,"0.8",0
58,24,2,"0.8",0
59,24,2,"0.8",0
60,24,2,"0.8",0
61,24,2,"0.8",0
62,24,2,"0.8",0
63,24,2,"0.8",0
64,24,2,"0.8",0
65,24,2,"0.8",0
66,24,2,"0.8",0
67,24,2,"0.8",0
68,24,2,"0.8",0
69,24,2,"0.8",0
70,24,2,"0.8",0
71,24,2,"0.8",0
72,24,2,"0.8",0
73,24,2,"0.8",0
1,25,2,"0.8",0
2,25,2,"0.8",0
3,25,2,"0.8",0
4,25,2,"0.8",1
5,25,2,"0.8",0
6,25,2,"0.8",0
7,25,2,"0.8",0
8,25,2,"0.8",2
9,25,2,"0.8",2
10,25,2,"0.8",1
11,25,2,"0.8",0
12,25,2,"0.8",0
13,25,2,"0.8",3
14,25,2,"0.8",2
15,25,2,"0.8",3
16,25,2,"0.8",3
17,25,2,"0.8",6
18,25,2,"0.8",2
19,25,2,"0.8",7
20,25,2,"0.8",4
21,25,2,"0.8",5
22,25,2,"0.8",4
23,25,2,"0.8",9
24,25,2,"0.8",13
25,25,2,"0.8",10
26,25,2,"0.8",6
27,25,2,"0.8",9
28,25,2,"0.8",7
29,25,2,"0.8",11
30,25,2,"0.8",9
31,25,2,"0.8",10
32,25,2,"0.8",4
33,25,2,"0.8",5
34,25,2,"0.8",8
35,25,2,"0.8",12
36,25,2,"0.8",8
37,25,2,"0.8",5
38,25,2,"0.8",6
39,25,2,"0.8",10
40,25,2,"0.8",10
41,25,2,"0.8",2
42,25,2,"0.8",10
43,25,2,"0.8",6
44,25,2,"0.8",7
45,25,2,"0.8",4
46,25,2,"0.8",3
47,25,2,"0.8",7
48,25,2,"0.8",6
49,25,2,"0.8",5
50,25,2,"0.8",7
51,25,2,"0.8",5
52,25,2,"0.8",4
53,25,2,"0.8",2
54,25,2,"0.8",2
55,25,2,"0.8",2
56,25,2,"0.8",2
57,25,2,"0.8",0
58,25,2,"0.8",1
59,25,2,"0.8",1
60,25,2,"0.8",2
61,25,2,"0.8",1
62,25,2,"0.8",1
63,25,2,"0.8",1
64,25,2,"0.8",0
65,25,2,"0.8",0
66,25,2,"0.8",0
67,25,2,"0.8",0
68,25,2,"0.8",0
69,25,2,"0.8",0
70,25,2,"0.8",1
71,25,2,"0.8",0
72,25,2,"0.8",0
73,25,2,"0.8",0
1,26,2,"0.8",0
2,26,2,"0.8",0
3,26,2,"0.8",0
4,26,2,"0.8",0
5,26,2,"0.8",0
6,26,2,"0.8",0
7,26,2,"0.8",0
8,26,2,"0.8",0
9,26,2,"0.8",0
10,26,2,"0.8",0
11,26,2,"0.8",0
12,26,2,"0.8",0
13,26,2,"0.8",0
14,26,2,"0.8",0
15,26,2,"0.8",0
16,26,2,"0.8",0
17,26,2,"0.8",0
18,26,2,"0.8",0
19,26,2,"0.8",0
20,26,2,"0.8",0
21,26,2,"0.8",0
22,26,2,"0.8",0
23,26,2,"0.8",0
24,26,2,"0.8",0
25,26,2,"0.8",0
26,26,2,"0.8",0
27,26,2,"0.8",1
28,26,2,"0.8",0
29,26,2,"0.8",1
30,26,2,"0.8",0
31,26,2,"0.8",0
32,26,2,"0.8",1
33,26,2,"0.8",1
34,26,2,"0.8",1
35,26,2,"0.8",0
36,26,2,"0.8",2
37,26,2,"0.8",4
38,26,2,"0.8",1
39,26,2,"0.8",0
40,26,2,"0.8",0
41,26,2,"0.8",0
42,26,2,"0.8",2
43,26,2,"0.8",0
44,26,2,"0.8",0
45,26,2,"0.8",0
46,26,2,"0.8",0
47,26,2,"0.8",0
48,26,2,"0.8",0
49,26,2,"0.8",0
50,26,2,"0.8",0
51,26,2,"0.8",0
52,26,2,"0.8",0
53,26,2,"0.8",0
54,26,2,"0.8",0
55,26,2,"0.8",0
56,26,2,"0.8",0
57,26,2,"0.8",0
58,26,2,"0.8",0
59,26,2,"0.8",0
60,26,2,"0.8",0
61,26,2,"0.8",0
62,26,2,"0.8",0
63,26,2,"0.8",0
64,26,2,"0.8",0
65,26,2,"0.8",0
66,26,2,"0.8",1
67,26,2,"0.8",0
68,26,2,"0.8",0
69,26,2,"0.8",0
70,26,2,"0.8",2
71,26,2,"0.8",1
72,26,2,"0.8",2
73,26,2,"0.8",0
1,27,2,"0.8",0
2,27,2,"0.8",0
3,27,2,"0.8",0
4,27,2,"0.8",0
5,27,2,"0.8",0
6,27,2,"0.8",0
7,27,2,"0.8",0
8,27,2,"0.8",0
9,27,2,"0.8",0
10,27,2,"0.8",0
11,27,2,"0.8",0
12,27,2,"0.8",0
13,27,2,"0.8",0
14,27,2,"0.8",0
15,27,2,"0.8",0
16,27,2,"0.8",0
17,27,2,"0.8",0
18,27,2,"0.8",0
19,27,2,"0.8",0
20,27,2,"0.8",0
21,27,2,"0.8",1
22,27,2,"0.8",0
23,27,2,"0.8",0
24,27,2,"0.8",1
25,27,2,"0.8",0
26,27,2,"0.8",2
27,27,2,"0.8",0
28,27,2,"0.8",0
29,27,2,"0.8",1
30,27,2,"0.8",1
31,27,2,"0.8",1
32,27,2,"0.8",0
33,27,2,"0.8",2
34,27,2,"0.8",1
35,27,2,"0.8",1
36,27,2,"0.8",2
37,27,2,"0.8",1
38,27,2,"0.8",2
39,27,2,"0.8",5
40,27,2,"0.8",2
41,27,2,"0.8",3
42,27,2,"0.8",2
43,27,2,"0.8",2
44,27,2,"0.8",2
45,27,2,"0.8",4
46,27,2,"0.8",2
47,27,2,"0.8",4
48,27,2,"0.8",3
49,27,2,"0.8",4
50,27,2,"0.8",4
51,27,2,"0.8",3
