"time","rep","importation","sim_scenario","infections"
64,132,1,"NoIntervention",0
65,132,1,"NoIntervention",0
66,132,1,"NoIntervention",0
67,132,1,"NoIntervention",0
68,132,1,"NoIntervention",0
69,132,1,"NoIntervention",0
70,132,1,"NoIntervention",0
71,132,1,"NoIntervention",0
72,132,1,"NoIntervention",0
73,132,1,"NoIntervention",0
1,133,1,"NoIntervention",0
2,133,1,"NoIntervention",0
3,133,1,"NoIntervention",0
4,133,1,"NoIntervention",0
5,133,1,"NoIntervention",0
6,133,1,"NoIntervention",0
7,133,1,"NoIntervention",0
8,133,1,"NoIntervention",0
9,133,1,"NoIntervention",0
10,133,1,"NoIntervention",0
11,133,1,"NoIntervention",0
12,133,1,"NoIntervention",0
13,133,1,"NoIntervention",0
14,133,1,"NoIntervention",0
15,133,1,"NoIntervention",0
16,133,1,"NoIntervention",0
17,133,1,"NoIntervention",0
18,133,1,"NoIntervention",0
19,133,1,"NoIntervention",0
20,133,1,"NoIntervention",0
21,133,1,"NoIntervention",0
22,133,1,"NoIntervention",0
23,133,1,"NoIntervention",0
24,133,1,"NoIntervention",0
25,133,1,"NoIntervention",0
26,133,1,"NoIntervention",0
27,133,1,"NoIntervention",0
28,133,1,"NoIntervention",0
29,133,1,"NoIntervention",0
30,133,1,"NoIntervention",0
31,133,1,"NoIntervention",0
32,133,1,"NoIntervention",0
33,133,1,"NoIntervention",0
34,133,1,"NoIntervention",0
35,133,1,"NoIntervention",0
36,133,1,"NoIntervention",0
37,133,1,"NoIntervention",0
38,133,1,"NoIntervention",0
39,133,1,"NoIntervention",0
40,133,1,"NoIntervention",0
41,133,1,"NoIntervention",0
42,133,1,"NoIntervention",0
43,133,1,"NoIntervention",0
44,133,1,"NoIntervention",0
45,133,1,"NoIntervention",0
46,133,1,"NoIntervention",0
47,133,1,"NoIntervention",0
48,133,1,"NoIntervention",0
49,133,1,"NoIntervention",0
50,133,1,"NoIntervention",0
51,133,1,"NoIntervention",0
52,133,1,"NoIntervention",0
53,133,1,"NoIntervention",0
54,133,1,"NoIntervention",0
55,133,1,"NoIntervention",0
56,133,1,"NoIntervention",0
57,133,1,"NoIntervention",0
58,133,1,"NoIntervention",0
59,133,1,"NoIntervention",0
60,133,1,"NoIntervention",0
61,133,1,"NoIntervention",0
62,133,1,"NoIntervention",0
63,133,1,"NoIntervention",0
64,133,1,"NoIntervention",0
65,133,1,"NoIntervention",0
66,133,1,"NoIntervention",0
67,133,1,"NoIntervention",0
68,133,1,"NoIntervention",0
69,133,1,"NoIntervention",0
70,133,1,"NoIntervention",0
71,133,1,"NoIntervention",0
72,133,1,"NoIntervention",0
73,133,1,"NoIntervention",0
1,134,1,"NoIntervention",1
2,134,1,"NoIntervention",1
3,134,1,"NoIntervention",1
4,134,1,"NoIntervention",0
5,134,1,"NoIntervention",2
6,134,1,"NoIntervention",1
7,134,1,"NoIntervention",5
8,134,1,"NoIntervention",5
9,134,1,"NoIntervention",5
10,134,1,"NoIntervention",5
11,134,1,"NoIntervention",3
12,134,1,"NoIntervention",3
13,134,1,"NoIntervention",3
14,134,1,"NoIntervention",4
15,134,1,"NoIntervention",11
16,134,1,"NoIntervention",9
17,134,1,"NoIntervention",13
18,134,1,"NoIntervention",18
19,134,1,"NoIntervention",22
20,134,1,"NoIntervention",16
21,134,1,"NoIntervention",25
22,134,1,"NoIntervention",29
23,134,1,"NoIntervention",37
24,134,1,"NoIntervention",35
25,134,1,"NoIntervention",31
26,134,1,"NoIntervention",38
27,134,1,"NoIntervention",38
28,134,1,"NoIntervention",38
29,134,1,"NoIntervention",41
30,134,1,"NoIntervention",43
31,134,1,"NoIntervention",29
32,134,1,"NoIntervention",28
33,134,1,"NoIntervention",30
34,134,1,"NoIntervention",19
35,134,1,"NoIntervention",10
36,134,1,"NoIntervention",17
37,134,1,"NoIntervention",10
38,134,1,"NoIntervention",4
39,134,1,"NoIntervention",12
40,134,1,"NoIntervention",2
41,134,1,"NoIntervention",4
42,134,1,"NoIntervention",6
43,134,1,"NoIntervention",4
44,134,1,"NoIntervention",1
45,134,1,"NoIntervention",0
46,134,1,"NoIntervention",1
47,134,1,"NoIntervention",0
48,134,1,"NoIntervention",1
49,134,1,"NoIntervention",1
50,134,1,"NoIntervention",0
51,134,1,"NoIntervention",0
52,134,1,"NoIntervention",0
53,134,1,"NoIntervention",0
54,134,1,"NoIntervention",0
55,134,1,"NoIntervention",0
56,134,1,"NoIntervention",0
57,134,1,"NoIntervention",0
58,134,1,"NoIntervention",0
59,134,1,"NoIntervention",0
60,134,1,"NoIntervention",0
61,134,1,"NoIntervention",0
62,134,1,"NoIntervention",0
63,134,1,"NoIntervention",0
64,134,1,"NoIntervention",0
65,134,1,"NoIntervention",0
66,134,1,"NoIntervention",0
67,134,1,"NoIntervention",0
68,134,1,"NoIntervention",0
69,134,1,"NoIntervention",0
70,134,1,"NoIntervention",0
71,134,1,"NoIntervention",0
72,134,1,"NoIntervention",0
73,134,1,"NoIntervention",0
1,135,1,"NoIntervention",0
2,135,1,"NoIntervention",1
3,135,1,"NoIntervention",0
4,135,1,"NoIntervention",2
5,135,1,"NoIntervention",1
6,135,1,"NoIntervention",2
7,135,1,"NoIntervention",9
8,135,1,"NoIntervention",3
9,135,1,"NoIntervention",0
10,135,1,"NoIntervention",5
11,135,1,"NoIntervention",5
12,135,1,"NoIntervention",6
13,135,1,"NoIntervention",2
14,135,1,"NoIntervention",0
15,135,1,"NoIntervention",11
16,135,1,"NoIntervention",8
17,135,1,"NoIntervention",8
18,135,1,"NoIntervention",15
19,135,1,"NoIntervention",14
20,135,1,"NoIntervention",11
21,135,1,"NoIntervention",12
22,135,1,"NoIntervention",21
23,135,1,"NoIntervention",11
24,135,1,"NoIntervention",14
25,135,1,"NoIntervention",13
26,135,1,"NoIntervention",8
27,135,1,"NoIntervention",11
28,135,1,"NoIntervention",5
29,135,1,"NoIntervention",5
30,135,1,"NoIntervention",7
31,135,1,"NoIntervention",2
32,135,1,"NoIntervention",1
33,135,1,"NoIntervention",0
34,135,1,"NoIntervention",0
35,135,1,"NoIntervention",2
36,135,1,"NoIntervention",0
37,135,1,"NoIntervention",0
38,135,1,"NoIntervention",2
39,135,1,"NoIntervention",0
40,135,1,"NoIntervention",0
41,135,1,"NoIntervention",0
42,135,1,"NoIntervention",2
43,135,1,"NoIntervention",0
44,135,1,"NoIntervention",4
45,135,1,"NoIntervention",0
46,135,1,"NoIntervention",4
47,135,1,"NoIntervention",7
48,135,1,"NoIntervention",5
49,135,1,"NoIntervention",7
50,135,1,"NoIntervention",6
51,135,1,"NoIntervention",7
52,135,1,"NoIntervention",10
53,135,1,"NoIntervention",19
54,135,1,"NoIntervention",10
55,135,1,"NoIntervention",16
56,135,1,"NoIntervention",16
57,135,1,"NoIntervention",18
58,135,1,"NoIntervention",26
59,135,1,"NoIntervention",14
60,135,1,"NoIntervention",13
61,135,1,"NoIntervention",15
62,135,1,"NoIntervention",3
63,135,1,"NoIntervention",6
64,135,1,"NoIntervention",2
65,135,1,"NoIntervention",6
66,135,1,"NoIntervention",4
67,135,1,"NoIntervention",0
68,135,1,"NoIntervention",0
69,135,1,"NoIntervention",1
70,135,1,"NoIntervention",1
71,135,1,"NoIntervention",1
72,135,1,"NoIntervention",1
73,135,1,"NoIntervention",0
1,136,1,"NoIntervention",0
2,136,1,"NoIntervention",1
3,136,1,"NoIntervention",2
4,136,1,"NoIntervention",4
5,136,1,"NoIntervention",2
6,136,1,"NoIntervention",3
7,136,1,"NoIntervention",1
8,136,1,"NoIntervention",5
9,136,1,"NoIntervention",4
10,136,1,"NoIntervention",6
11,136,1,"NoIntervention",7
12,136,1,"NoIntervention",7
13,136,1,"NoIntervention",7
14,136,1,"NoIntervention",6
15,136,1,"NoIntervention",13
16,136,1,"NoIntervention",18
17,136,1,"NoIntervention",15
18,136,1,"NoIntervention",26
19,136,1,"NoIntervention",29
20,136,1,"NoIntervention",33
21,136,1,"NoIntervention",28
22,136,1,"NoIntervention",43
23,136,1,"NoIntervention",33
24,136,1,"NoIntervention",41
25,136,1,"NoIntervention",29
26,136,1,"NoIntervention",26
27,136,1,"NoIntervention",31
28,136,1,"NoIntervention",19
29,136,1,"NoIntervention",25
30,136,1,"NoIntervention",23
31,136,1,"NoIntervention",25
32,136,1,"NoIntervention",20
33,136,1,"NoIntervention",11
34,136,1,"NoIntervention",13
35,136,1,"NoIntervention",16
36,136,1,"NoIntervention",11
37,136,1,"NoIntervention",9
38,136,1,"NoIntervention",12
39,136,1,"NoIntervention",14
40,136,1,"NoIntervention",7
41,136,1,"NoIntervention",7
42,136,1,"NoIntervention",5
43,136,1,"NoIntervention",2
44,136,1,"NoIntervention",7
45,136,1,"NoIntervention",3
46,136,1,"NoIntervention",2
47,136,1,"NoIntervention",2
48,136,1,"NoIntervention",2
49,136,1,"NoIntervention",1
50,136,1,"NoIntervention",0
51,136,1,"NoIntervention",0
52,136,1,"NoIntervention",0
53,136,1,"NoIntervention",1
54,136,1,"NoIntervention",1
55,136,1,"NoIntervention",0
56,136,1,"NoIntervention",0
57,136,1,"NoIntervention",0
58,136,1,"NoIntervention",0
59,136,1,"NoIntervention",0
60,136,1,"NoIntervention",0
61,136,1,"NoIntervention",0
62,136,1,"NoIntervention",0
63,136,1,"NoIntervention",0
64,136,1,"NoIntervention",0
65,136,1,"NoIntervention",0
66,136,1,"NoIntervention",0
67,136,1,"NoIntervention",0
68,136,1,"NoIntervention",0
69,136,1,"NoIntervention",0
70,136,1,"NoIntervention",0
71,136,1,"NoIntervention",0
72,136,1,"NoIntervention",0
73,136,1,"NoIntervention",0
1,137,1,"NoIntervention",2
2,137,1,"NoIntervention",5
3,137,1,"NoIntervention",3
4,137,1,"NoIntervention",10
5,137,1,"NoIntervention",13
6,137,1,"NoIntervention",6
7,137,1,"NoIntervention",6
8,137,1,"NoIntervention",11
9,137,1,"NoIntervention",9
10,137,1,"NoIntervention",9
11,137,1,"NoIntervention",11
12,137,1,"NoIntervention",11
13,137,1,"NoIntervention",7
14,137,1,"NoIntervention",2
15,137,1,"NoIntervention",24
16,137,1,"NoIntervention",28
17,137,1,"NoIntervention",28
18,137,1,"NoIntervention",37
19,137,1,"NoIntervention",36
20,137,1,"NoIntervention",38
21,137,1,"NoIntervention",42
22,137,1,"NoIntervention",44
23,137,1,"NoIntervention",49
24,137,1,"NoIntervention",40
25,137,1,"NoIntervention",40
26,137,1,"NoIntervention",25
27,137,1,"NoIntervention",29
28,137,1,"NoIntervention",22
29,137,1,"NoIntervention",12
30,137,1,"NoIntervention",16
31,137,1,"NoIntervention",12
32,137,1,"NoIntervention",7
33,137,1,"NoIntervention",4
34,137,1,"NoIntervention",6
35,137,1,"NoIntervention",5
36,137,1,"NoIntervention",2
37,137,1,"NoIntervention",1
38,137,1,"NoIntervention",2
39,137,1,"NoIntervention",2
40,137,1,"NoIntervention",0
41,137,1,"NoIntervention",0
42,137,1,"NoIntervention",0
43,137,1,"NoIntervention",0
44,137,1,"NoIntervention",0
45,137,1,"NoIntervention",0
46,137,1,"NoIntervention",0
47,137,1,"NoIntervention",0
48,137,1,"NoIntervention",0
49,137,1,"NoIntervention",0
50,137,1,"NoIntervention",0
51,137,1,"NoIntervention",0
52,137,1,"NoIntervention",0
53,137,1,"NoIntervention",0
54,137,1,"NoIntervention",0
55,137,1,"NoIntervention",0
56,137,1,"NoIntervention",0
57,137,1,"NoIntervention",0
58,137,1,"NoIntervention",0
59,137,1,"NoIntervention",0
60,137,1,"NoIntervention",0
61,137,1,"NoIntervention",0
62,137,1,"NoIntervention",0
63,137,1,"NoIntervention",0
64,137,1,"NoIntervention",0
65,137,1,"NoIntervention",0
66,137,1,"NoIntervention",0
67,137,1,"NoIntervention",0
68,137,1,"NoIntervention",0
69,137,1,"NoIntervention",0
70,137,1,"NoIntervention",0
71,137,1,"NoIntervention",0
72,137,1,"NoIntervention",0
73,137,1,"NoIntervention",0
1,138,1,"NoIntervention",3
2,138,1,"NoIntervention",0
3,138,1,"NoIntervention",0
4,138,1,"NoIntervention",0
5,138,1,"NoIntervention",1
6,138,1,"NoIntervention",6
7,138,1,"NoIntervention",0
8,138,1,"NoIntervention",3
9,138,1,"NoIntervention",0
10,138,1,"NoIntervention",2
11,138,1,"NoIntervention",4
12,138,1,"NoIntervention",4
13,138,1,"NoIntervention",2
14,138,1,"NoIntervention",4
15,138,1,"NoIntervention",7
16,138,1,"NoIntervention",9
17,138,1,"NoIntervention",7
18,138,1,"NoIntervention",11
19,138,1,"NoIntervention",13
20,138,1,"NoIntervention",14
21,138,1,"NoIntervention",14
22,138,1,"NoIntervention",13
23,138,1,"NoIntervention",23
24,138,1,"NoIntervention",11
25,138,1,"NoIntervention",11
26,138,1,"NoIntervention",16
27,138,1,"NoIntervention",12
28,138,1,"NoIntervention",9
29,138,1,"NoIntervention",11
30,138,1,"NoIntervention",5
31,138,1,"NoIntervention",3
32,138,1,"NoIntervention",1
33,138,1,"NoIntervention",2
34,138,1,"NoIntervention",2
35,138,1,"NoIntervention",0
36,138,1,"NoIntervention",0
37,138,1,"NoIntervention",1
38,138,1,"NoIntervention",0
39,138,1,"NoIntervention",0
40,138,1,"NoIntervention",0
41,138,1,"NoIntervention",0
42,138,1,"NoIntervention",0
43,138,1,"NoIntervention",0
44,138,1,"NoIntervention",0
45,138,1,"NoIntervention",0
46,138,1,"NoIntervention",0
47,138,1,"NoIntervention",0
48,138,1,"NoIntervention",0
49,138,1,"NoIntervention",0
50,138,1,"NoIntervention",0
51,138,1,"NoIntervention",0
52,138,1,"NoIntervention",0
53,138,1,"NoIntervention",0
54,138,1,"NoIntervention",0
55,138,1,"NoIntervention",0
56,138,1,"NoIntervention",0
57,138,1,"NoIntervention",0
58,138,1,"NoIntervention",0
59,138,1,"NoIntervention",0
60,138,1,"NoIntervention",0
61,138,1,"NoIntervention",0
62,138,1,"NoIntervention",0
63,138,1,"NoIntervention",0
64,138,1,"NoIntervention",0
65,138,1,"NoIntervention",0
66,138,1,"NoIntervention",0
67,138,1,"NoIntervention",0
68,138,1,"NoIntervention",0
69,138,1,"NoIntervention",0
70,138,1,"NoIntervention",0
71,138,1,"NoIntervention",0
72,138,1,"NoIntervention",0
73,138,1,"NoIntervention",0
1,139,1,"NoIntervention",0
2,139,1,"NoIntervention",0
3,139,1,"NoIntervention",2
4,139,1,"NoIntervention",0
5,139,1,"NoIntervention",1
6,139,1,"NoIntervention",1
7,139,1,"NoIntervention",3
8,139,1,"NoIntervention",2
9,139,1,"NoIntervention",3
10,139,1,"NoIntervention",4
11,139,1,"NoIntervention",3
12,139,1,"NoIntervention",2
13,139,1,"NoIntervention",6
14,139,1,"NoIntervention",4
15,139,1,"NoIntervention",4
16,139,1,"NoIntervention",8
17,139,1,"NoIntervention",6
18,139,1,"NoIntervention",9
19,139,1,"NoIntervention",17
20,139,1,"NoIntervention",10
21,139,1,"NoIntervention",6
22,139,1,"NoIntervention",16
23,139,1,"NoIntervention",10
24,139,1,"NoIntervention",13
25,139,1,"NoIntervention",13
26,139,1,"NoIntervention",16
27,139,1,"NoIntervention",10
28,139,1,"NoIntervention",9
29,139,1,"NoIntervention",10
30,139,1,"NoIntervention",9
31,139,1,"NoIntervention",6
32,139,1,"NoIntervention",4
33,139,1,"NoIntervention",4
34,139,1,"NoIntervention",3
35,139,1,"NoIntervention",4
36,139,1,"NoIntervention",0
37,139,1,"NoIntervention",0
38,139,1,"NoIntervention",1
39,139,1,"NoIntervention",2
40,139,1,"NoIntervention",2
41,139,1,"NoIntervention",3
42,139,1,"NoIntervention",1
43,139,1,"NoIntervention",5
44,139,1,"NoIntervention",2
45,139,1,"NoIntervention",5
46,139,1,"NoIntervention",7
47,139,1,"NoIntervention",8
48,139,1,"NoIntervention",10
49,139,1,"NoIntervention",17
50,139,1,"NoIntervention",10
51,139,1,"NoIntervention",15
52,139,1,"NoIntervention",19
53,139,1,"NoIntervention",22
54,139,1,"NoIntervention",22
55,139,1,"NoIntervention",26
56,139,1,"NoIntervention",24
57,139,1,"NoIntervention",25
58,139,1,"NoIntervention",23
59,139,1,"NoIntervention",19
60,139,1,"NoIntervention",17
61,139,1,"NoIntervention",17
62,139,1,"NoIntervention",21
63,139,1,"NoIntervention",18
64,139,1,"NoIntervention",19
65,139,1,"NoIntervention",14
66,139,1,"NoIntervention",15
67,139,1,"NoIntervention",13
68,139,1,"NoIntervention",9
69,139,1,"NoIntervention",6
70,139,1,"NoIntervention",6
71,139,1,"NoIntervention",10
72,139,1,"NoIntervention",3
73,139,1,"NoIntervention",3
1,140,1,"NoIntervention",1
2,140,1,"NoIntervention",1
3,140,1,"NoIntervention",1
4,140,1,"NoIntervention",4
5,140,1,"NoIntervention",1
6,140,1,"NoIntervention",0
7,140,1,"NoIntervention",4
8,140,1,"NoIntervention",3
9,140,1,"NoIntervention",3
10,140,1,"NoIntervention",3
11,140,1,"NoIntervention",2
12,140,1,"NoIntervention",4
13,140,1,"NoIntervention",4
14,140,1,"NoIntervention",3
15,140,1,"NoIntervention",4
16,140,1,"NoIntervention",4
17,140,1,"NoIntervention",8
18,140,1,"NoIntervention",11
19,140,1,"NoIntervention",14
20,140,1,"NoIntervention",8
21,140,1,"NoIntervention",17
22,140,1,"NoIntervention",19
23,140,1,"NoIntervention",19
24,140,1,"NoIntervention",32
25,140,1,"NoIntervention",20
26,140,1,"NoIntervention",30
27,140,1,"NoIntervention",32
28,140,1,"NoIntervention",29
29,140,1,"NoIntervention",30
30,140,1,"NoIntervention",23
31,140,1,"NoIntervention",25
32,140,1,"NoIntervention",18
33,140,1,"NoIntervention",10
34,140,1,"NoIntervention",9
35,140,1,"NoIntervention",12
36,140,1,"NoIntervention",7
37,140,1,"NoIntervention",6
38,140,1,"NoIntervention",3
39,140,1,"NoIntervention",5
40,140,1,"NoIntervention",1
41,140,1,"NoIntervention",0
42,140,1,"NoIntervention",2
43,140,1,"NoIntervention",1
44,140,1,"NoIntervention",0
45,140,1,"NoIntervention",1
46,140,1,"NoIntervention",0
47,140,1,"NoIntervention",1
48,140,1,"NoIntervention",0
49,140,1,"NoIntervention",0
50,140,1,"NoIntervention",0
51,140,1,"NoIntervention",1
52,140,1,"NoIntervention",0
53,140,1,"NoIntervention",0
54,140,1,"NoIntervention",0
55,140,1,"NoIntervention",0
56,140,1,"NoIntervention",0
57,140,1,"NoIntervention",0
58,140,1,"NoIntervention",0
59,140,1,"NoIntervention",0
60,140,1,"NoIntervention",0
61,140,1,"NoIntervention",0
62,140,1,"NoIntervention",0
63,140,1,"NoIntervention",0
64,140,1,"NoIntervention",0
65,140,1,"NoIntervention",0
66,140,1,"NoIntervention",0
67,140,1,"NoIntervention",0
68,140,1,"NoIntervention",0
69,140,1,"NoIntervention",0
70,140,1,"NoIntervention",0
71,140,1,"NoIntervention",0
72,140,1,"NoIntervention",0
73,140,1,"NoIntervention",0
1,141,1,"NoIntervention",0
2,141,1,"NoIntervention",0
3,141,1,"NoIntervention",1
4,141,1,"NoIntervention",0
5,141,1,"NoIntervention",0
6,141,1,"NoIntervention",1
7,141,1,"NoIntervention",0
8,141,1,"NoIntervention",0
9,141,1,"NoIntervention",0
10,141,1,"NoIntervention",1
11,141,1,"NoIntervention",1
12,141,1,"NoIntervention",0
13,141,1,"NoIntervention",1
14,141,1,"NoIntervention",1
15,141,1,"NoIntervention",4
16,141,1,"NoIntervention",3
17,141,1,"NoIntervention",3
18,141,1,"NoIntervention",1
19,141,1,"NoIntervention",6
20,141,1,"NoIntervention",9
21,141,1,"NoIntervention",11
22,141,1,"NoIntervention",9
23,141,1,"NoIntervention",14
24,141,1,"NoIntervention",14
25,141,1,"NoIntervention",23
26,141,1,"NoIntervention",11
27,141,1,"NoIntervention",25
28,141,1,"NoIntervention",14
29,141,1,"NoIntervention",12
30,141,1,"NoIntervention",12
31,141,1,"NoIntervention",12
32,141,1,"NoIntervention",9
33,141,1,"NoIntervention",6
34,141,1,"NoIntervention",3
35,141,1,"NoIntervention",5
36,141,1,"NoIntervention",1
37,141,1,"NoIntervention",3
38,141,1,"NoIntervention",0
39,141,1,"NoIntervention",4
40,141,1,"NoIntervention",1
41,141,1,"NoIntervention",0
42,141,1,"NoIntervention",0
43,141,1,"NoIntervention",1
44,141,1,"NoIntervention",0
45,141,1,"NoIntervention",1
46,141,1,"NoIntervention",0
47,141,1,"NoIntervention",0
48,141,1,"NoIntervention",0
49,141,1,"NoIntervention",0
50,141,1,"NoIntervention",0
51,141,1,"NoIntervention",0
52,141,1,"NoIntervention",0
53,141,1,"NoIntervention",0
54,141,1,"NoIntervention",0
55,141,1,"NoIntervention",1
56,141,1,"NoIntervention",0
57,141,1,"NoIntervention",0
58,141,1,"NoIntervention",1
59,141,1,"NoIntervention",1
60,141,1,"NoIntervention",0
61,141,1,"NoIntervention",0
62,141,1,"NoIntervention",1
63,141,1,"NoIntervention",0
64,141,1,"NoIntervention",0
65,141,1,"NoIntervention",0
66,141,1,"NoIntervention",0
67,141,1,"NoIntervention",0
68,141,1,"NoIntervention",0
69,141,1,"NoIntervention",0
70,141,1,"NoIntervention",0
71,141,1,"NoIntervention",0
72,141,1,"NoIntervention",0
73,141,1,"NoIntervention",0
1,142,1,"NoIntervention",0
2,142,1,"NoIntervention",0
3,142,1,"NoIntervention",0
4,142,1,"NoIntervention",1
5,142,1,"NoIntervention",1
6,142,1,"NoIntervention",0
7,142,1,"NoIntervention",0
8,142,1,"NoIntervention",0
9,142,1,"NoIntervention",0
10,142,1,"NoIntervention",1
11,142,1,"NoIntervention",0
12,142,1,"NoIntervention",3
13,142,1,"NoIntervention",0
14,142,1,"NoIntervention",0
15,142,1,"NoIntervention",3
16,142,1,"NoIntervention",5
17,142,1,"NoIntervention",2
18,142,1,"NoIntervention",5
19,142,1,"NoIntervention",7
20,142,1,"NoIntervention",9
21,142,1,"NoIntervention",5
22,142,1,"NoIntervention",17
23,142,1,"NoIntervention",8
24,142,1,"NoIntervention",16
25,142,1,"NoIntervention",25
26,142,1,"NoIntervention",17
27,142,1,"NoIntervention",13
28,142,1,"NoIntervention",15
29,142,1,"NoIntervention",20
30,142,1,"NoIntervention",12
31,142,1,"NoIntervention",12
32,142,1,"NoIntervention",8
33,142,1,"NoIntervention",3
34,142,1,"NoIntervention",4
35,142,1,"NoIntervention",4
36,142,1,"NoIntervention",3
37,142,1,"NoIntervention",3
38,142,1,"NoIntervention",1
39,142,1,"NoIntervention",1
40,142,1,"NoIntervention",0
41,142,1,"NoIntervention",0
42,142,1,"NoIntervention",0
43,142,1,"NoIntervention",0
44,142,1,"NoIntervention",0
45,142,1,"NoIntervention",0
46,142,1,"NoIntervention",0
47,142,1,"NoIntervention",0
48,142,1,"NoIntervention",0
49,142,1,"NoIntervention",0
50,142,1,"NoIntervention",0
51,142,1,"NoIntervention",0
52,142,1,"NoIntervention",0
53,142,1,"NoIntervention",0
54,142,1,"NoIntervention",0
55,142,1,"NoIntervention",0
56,142,1,"NoIntervention",0
57,142,1,"NoIntervention",0
58,142,1,"NoIntervention",1
59,142,1,"NoIntervention",0
60,142,1,"NoIntervention",0
